state,fold,population,household.size,race.pctblack,race.pctwhite,race.pctasian,race.pcthisp,age.pct12to21,age.pct12to29,age.pct16to24,age.pct65up,num.urban,pct.urban,med.income,pct.wage.inc,pct.farmself.inc,pct.inv.inc,pct.socsec.inc,pct.pubasst.inc,pct.retire,med.family.inc,percap.inc,white.percap,black.percap,indian.percap,asian.percap,other.percap,hisp.percap,num.underpov,pct.pop.underpov,pct.less9thgrade,pct.not.hsgrad,pct.bs.ormore,pct.unemployed,pct.employed,pct.employed.manuf,pct.employed.profserv,pct.occup.manuf,pct.occup.mgmtprof,male.pct.divorce,male.pct.nvrmarried,female.pct.divorce,total.pct.divorce,ave.people.per.fam,pct.fam2parents,pct.kids2parents,pct.youngkids2parents,pct.teens2parents,pct.workmom.youngkids,pct.workmom,num.kids.nvrmarried,pct.kids.nvrmarried,num.immig,pct.immig.recent,pct.immig.recent5,pct.immig.recent8,pct.immig.recent10,pct.pop.immig,pct.pop.immig5,pct.pop.immig8,pct.pop.immig10,pct.english.only,pct.no.english.well,pct.fam.hh.large,pct.occup.hh.large,ave.people.per.hh,ave.people.per.ownoccup.hh,ave.people.per.rented.hh,pct.people.ownoccup.hh,pct.people.dense.hh,pct.hh.less3br,med.num.br,num.vacant.house,pct.house.occup,pct.house.ownoccup,pct.house.vacant,pct.house.vacant.6moplus,med.yr.house.built,pct.house.nophone,pct.house.no.plumb,value.ownoccup.house.lowquart,value.ownoccup.med,value.ownoccup.highquart,rent.lowquart,rent.med,rent.highquart,med.rent,med.rent.aspct.hhinc,med.owncost.aspct.hhinc.wmort,med.owncost.as.pct.hhinc.womort,num.in.shelters,num.homeless,pct.foreignborn,pct.born.samestate,pct.samehouse1985,pct.samecity1985,pct.samestate1985,land.area,pop.density,pct.use.publictransit,pct.police.drugunits,violentcrimes.perpop
CA,9,11.14664742,4.17,2.43,55.56,12.27,70.75,18.77,34.53,17.32,5.16,11.14664742,100,32684,86.09,0.54,18.66,15.9,13.71,10.35,33029,8858,8802,11167,9.070043286,9.311542252,7843,7634,9.280612425,15.69,27.25,49.5,9.68,8.45,60.27,29.68,14.55,29.28,13.25,7.28,39.35,12.04,9.66,4.33,73.13,64.84,78.59,76.92,54.44,58.82,8.23004431,7.15,10.30263273,16.98,28.33,37.78,49.76,7.3,12.18,16.24,21.4,30.17,20.56,27.89,24.14,4.13,4.06,4.25,59.01,37.49,60.31,2,6.338594078,96.71,60.12,5.66,16.46,1964,5.61,0.73,122900,151100,179500,470,588,697,648,30.8,25.2,11.2,0,1.386294361,43,44.74,46.7,87.39,89.69,2.054123734,10147.8,1.631199404,0,604.42
CA,9,12.33052671,3,7.39,70.79,5.22,25.97,16.44,31.46,16.09,8.01,12.33052671,100,34801,82.5,0.66,35.13,19.83,8.89,15.42,40054,14235,16092,11890,9.420601297,9.396487934,7741,8373,10.17660152,11.94,8.84,22.23,19.32,6.91,62.31,16.66,24.97,14.75,26.24,9.97,34.8,14.76,12.41,3.4,73,68.1,83.12,76.2,54.93,63.13,8.739216115,3.98,10.46484468,16.36,27.88,37.43,49.06,2.53,4.31,5.79,7.59,74.97,5.97,10.38,7.53,2.92,3.05,2.75,58.86,10.82,47.14,3,8.471777328,94.05,56.27,2.43,18.88,1969,3.63,0.33,105200,134800,170300,419,512,629,575,29.6,23.9,11.3,5.164785974,2.564949357,15.48,50.09,40.25,68.49,89.05,4.40060302,2814.4,0.947789399,2.1,1636.75
CA,10,11.26598858,3.12,1.11,69.63,22.55,19.07,14.94,30.67,15.31,8.73,11.26598858,100,41364,82.86,0.48,40.13,20.62,9.94,16.01,45007,15530,17828,13457,9.64166814,9.233763887,8973,9392,9.089302044,11.44,10.13,24.87,18.15,5.72,66.08,24.61,16.35,14.56,26,8.62,35.46,12.81,10.69,3.47,76.86,70.66,87.62,80.99,58.59,65.29,7.186144305,2.38,10.03245228,21.41,32.66,45.77,61.06,6.24,9.51,13.33,17.78,62.28,12.03,13.33,10.22,3.1,2.95,3.35,59.82,14.63,46.72,3,6.65415252,97,62.77,3.74,13.16,1967,1.12,0.33,188400,226100,277600,600,690,873,736,31.1,22.7,11.4,0,1.098612289,29.13,39.71,48.31,77.57,86.87,2.433613355,7508.5,1.111857515,0,496.56
CA,10,10.9968025,3.82,9.75,67.31,3.44,36.17,17.94,34.82,17.5,4.72,10.9968025,100,41958,87.93,1.09,32.28,15.22,7.13,10.64,46480,12916,15281,6888,9.245804036,9.30810209,8011,8948,8.23562572,7.36,11.44,25.79,11.82,5.53,56.41,20.1,17.51,15.19,22.94,6.9,48.37,12.69,9.3,3.63,79.91,75.09,89.72,84.24,55.7,66.93,7.257707677,3.78,9.237566358,11.41,19.03,27.44,37.04,1.96,3.28,4.72,6.38,69.45,5.65,11.59,9.44,3.27,3.34,3.12,69.36,11.75,38.59,3,6.21860012,96.9,67.89,1,10.98,1976,2.26,0.43,139400,172200,208400,498,605,696,656,30.2,25.2,12.5,0,0,17.22,56.77,43.8,60.7,93.11,2.928523524,3379.5,0.425267735,0,950.76
FL,10,10.3416457,1.81,14.17,84.01,0.47,8.76,5.6,12.81,6.1,42.31,10.3416457,100,20841,46.02,0.36,49.5,60.59,4.44,15.82,26931,16950,18733,6699,10.10724439,9.952325335,8703,11461,8.498010372,15.96,11.11,32.08,14.08,7.32,35.44,8.96,17.63,9,25.24,12.24,20.81,11.41,11.77,2.44,54.54,48.36,63.74,55.14,49.56,58.3,7.031741259,4.06,8.954544488,6.64,13.06,21.08,27.28,1.66,3.26,5.27,6.81,74.58,2.84,2.18,1.09,1.79,1.71,1.96,63.69,4.73,89.98,2,8.94428932,69.1,66.78,1,40.79,1971,3.89,0.34,59300,76600,114300,328,431,571,517,34.9,25,13,0,0,24.98,14.64,56.43,74.88,83.03,1.686398954,7115.7,1.553925203,0,1938.43
CA,10,10.87676335,2.28,3,90.24,3.09,9.78,10.77,27.8,13.81,15.6,10.87676335,100,31171,74.87,0.68,48.12,29.04,6.51,20.2,37943,16700,17172,12720,9.687257547,9.397898196,11326,11048,8.469262658,9.24,3.64,13.32,24.25,4.93,61.71,10.13,26.48,8.41,30.89,12.32,33.13,17.36,15.02,2.79,67.21,66.32,83.07,65.91,53.29,65.41,6.495265556,1.82,8.473659189,14.73,20.1,29.77,35.71,1.33,1.82,2.69,3.23,87.01,1.69,2.89,1.71,2.23,2.37,2.1,51.24,4.4,59.77,2,6.855408799,96.08,48.24,0.42,11.18,1964,1.5,0.34,134000,163700,197000,466,552,672,594,30.1,22.8,10.7,0,0,9.04,43.11,44.48,80.68,88.37,2.360854001,5541.4,1.332366019,0,487.28
CA,10,10.99482343,3.2,0.97,47.05,15.11,67.6,15.23,30.73,15.46,10.8,10.99482343,100,31441,76.96,0.43,30.3,26.82,13.72,12.72,34416,12276,12533,14843,9.178952899,9.800790154,9442,10146,9.017604777,14,20.28,39.19,14.61,6.73,58.24,21.31,19.57,18.88,21.63,8.4,37.61,13.31,10.97,3.59,66.71,60.37,76.26,68.11,51.74,56.68,7.860570786,5.88,10.05431844,17.52,25.84,32.36,42.84,6.84,10.09,12.63,16.73,31.36,17.82,13.84,10.83,3.17,3.2,3.15,48.8,22.78,64.86,2,6.356107661,97,48.35,2.26,25.22,1962,2.98,0.7,163700,213600,281300,469,574,665,623,31.3,23,11,0,0,39.04,48.13,54.89,88.03,90,2.261763098,6964.9,1.943048917,0,1285.83
CA,10,9.528648638,2.78,0.76,81.36,2.15,36.56,14.32,27.77,14.11,11.36,9.528648638,100,34827,78.86,1.65,42.3,26.68,5.4,12.95,40940,15615,17093,12937,9.45532369,9.591102867,7921,8700,6.688354714,5.92,10.23,23.73,22.6,3.75,69.18,13.79,22.23,12.52,24.58,11.01,33.81,15.61,13.28,3.26,73.68,67.86,85.07,69.58,65.97,78.04,4.859812404,1.34,7.855157006,21.1,31.46,39.57,52.06,3.96,5.9,7.42,9.76,69.34,11.27,9.71,6.72,2.74,2.56,2.97,52.86,12.04,62.07,2,6.226536669,90.75,56.52,0.59,24.16,1972,3.17,0.44,239100,284400,348400,537,707,902,759,30.6,26.6,11.5,4.219507705,0,18.75,49.81,46.04,76.28,88.04,1.335001067,4902.6,1.371180723,0,480.87
CA,10,11.59706439,3.26,3.01,54.55,8.08,50.64,15.71,31.46,15.23,7.53,11.59706439,100,31271,82.22,0.98,29.49,20.87,11.66,15.22,33121,11351,14318,11375,9.347315827,9.445965701,6149,6829,9.720345659,15.58,23.31,37.7,13.02,10.81,61.85,10.03,17.8,14.34,17.77,9.28,32.84,14.91,12.12,3.67,71.15,66.11,77.12,73.85,62.22,67.53,8.29654652,4.96,10.26607995,13.08,24.21,35.89,44.78,3.45,6.4,9.48,11.83,52.85,16.42,15.8,11.97,3.21,3.12,3.28,44.98,22.21,58.77,2,7.104965448,96.48,46.25,0.99,14.05,1970,3.97,0.73,132400,161500,194000,434,528,647,580,28.3,24.4,11.2,4.234106505,4.465908119,26.42,49.63,41.54,79.66,89.25,3.010620886,5637.3,1.187843422,8.33,1219.94
FL,10,9.316050826,2.93,12.24,84.18,1.59,6.91,12.48,28.89,10.67,4.49,9.316050826,100,40221,91.69,0.37,42.55,13.28,1.75,10.61,42843,14266,15244,8520,5.267858159,9.325542302,11184,9319,6.765038977,7.83,2.53,9.5,34.85,3.57,74.27,17.12,23.89,8.38,35.16,7.37,22.47,10.74,9.1,3.22,82.71,78.66,93.7,86.96,68.71,69.58,5.262690189,3.11,6.146329258,17.81,23.39,36.27,48.28,0.75,0.98,1.52,2.02,90.64,0.6,3.81,3.16,2.92,2.96,2.74,81.79,2.85,19.75,3,6.035481433,90.1,80.61,0.96,20.38,1987,3.16,0.52,78800,92800,113800,357,484,565,570,28.2,23.8,12.1,0,0,4.19,33.19,20.73,38.17,65.39,2.701361213,801,0,0,827.68
CA,10,11.60093634,2.92,21.15,50.46,22.95,10.78,14.35,27.49,13.44,9.96,11.60093634,100,36605,79.57,0.56,34.19,22.23,10.85,22.12,41183,14271,16380,12108,9.348274558,9.434363536,10440,10988,9.10586835,8.48,6.8,19.04,19.2,6.55,62.7,13.74,22.94,11.76,23.56,10.68,31.28,14.29,12.51,3.33,72.02,67.59,79.37,73.37,63.04,70.66,7.944137491,3.48,9.891971497,12.34,20.29,31.66,40.52,2.23,3.67,5.73,7.34,75.03,2.48,9.13,6.77,2.85,2.95,2.68,64.16,9.25,47.35,3,7.832014181,93.69,61.88,2.02,26.36,1965,3.05,0.22,105900,140600,186200,383,511,629,578,28,25.5,12.1,3.871201011,2.302585093,18.1,46.72,43.03,65.04,86.92,3.47506723,3488.3,1.547562509,11.45,1448.54
CA,10,11.48547204,2.96,7.41,79.38,3.72,15.23,13.9,29.54,12.94,7.21,11.47924458,99.38,38388,82.88,0.47,35.83,18.73,10.18,16.21,41339,14842,16005,10072,9.189014585,9.615138591,8807,9296,9.119211439,9.9,5.84,19.72,16.2,6.94,61.3,18.97,20.77,11.5,28.05,11.35,29.16,16.06,13.73,3.27,74.48,69.97,82.44,75.3,51.46,62.08,8.075582637,4.7,9.093806556,19.79,27.97,36.57,46.02,1.81,2.56,3.34,4.21,85.62,2.71,7.29,5.43,2.83,2.89,2.72,64.36,6.6,40.64,3,8.106816039,90.84,62.94,1.72,18.06,1980,2.46,0.48,107100,133700,163700,448,542,649,610,27.6,24.4,11.7,3.912023005,0,9.15,50.43,32.03,74.4,86.2,4.532599493,1057.6,0.712949808,0,1218.85
CA,10,11.44725564,2.38,1.75,82.59,6.77,22.61,11.49,26.98,12.39,13.2,11.44725564,100,35959,78.77,0.56,41.1,23.57,6.77,13.88,42138,18897,20053,17113,9.338293736,9.613202094,11378,11731,8.952087644,8.32,8.38,20.32,22.92,5.12,65.27,18.52,19.31,10.67,31.48,11.62,35.58,16.06,13.93,3.03,71,69.2,83.85,73.16,57.96,65.73,7.644919345,3.52,10.08959361,16.66,24.82,32.79,46.56,4.29,6.38,8.44,11.98,67.55,7.6,5.49,3.31,2.36,2.53,2.22,48.89,9.74,73.03,2,7.571473649,95.29,45.7,1.24,21.17,1953,1.5,0.58,209400,262500,340800,506,612,762,677,28.4,24.1,11.5,3.850147602,0.693147181,25.73,39.46,48,83.78,87.55,2.944438979,5210.5,1.442201993,5.48,491.18
FL,10,11.43647629,1.88,5.18,88.3,1.21,46.79,7.92,20.08,9.08,24.28,11.43647629,100,15312,57.06,0.48,32.21,40.11,10.28,10.98,22020,16504,17568,8197,8.749415407,9.333884558,8144,10620,10.04298859,25.22,16.88,34.51,21.2,8.9,47.01,6.68,22.48,8.65,29.5,15.93,33.74,17.03,16.52,2.73,58.32,55.67,67.86,51.6,57.28,62.86,7.86787149,4.39,10.76928467,16.26,23.04,29.99,43.09,8.35,11.82,15.39,22.11,39.58,18.15,3.61,1.56,1.85,2.04,1.77,31.48,15.45,91.61,1,9.481054296,79,28.5,1.72,23.72,1961,9.01,0.88,123800,191300,322000,296,379,508,427,35.1,25.2,13.7,4.127134385,3.044522438,51.31,11.48,38.19,71.29,73.61,2.116255515,12711.2,2.762538386,5.75,1981.89
CA,10,11.05682474,2.75,5.33,78.85,7.03,17.54,14.53,27.59,13.42,8.35,11.05682474,100,41965,83.91,0.56,42.31,18.09,6.86,13.16,50040,19569,21058,12954,9.944053514,9.875499516,9647,10661,8.49269556,7.77,5.55,15.9,25.41,5.19,67.15,16.51,23.97,9.83,32.31,9.76,29.49,14.52,12.23,3.19,75,73.04,83.53,78.27,55.77,64.15,6.959398512,2.4,9.001592701,14.41,26.33,39.52,47.36,1.84,3.37,5.06,6.06,79.37,3.26,5.8,4.27,2.73,2.89,2.48,63.96,6.44,46.8,3,7.258412151,94.21,60.34,0.7,11.49,1974,2.15,0.29,160100,226500,297100,496,562,656,615,28.4,24.8,11.4,3.135494216,3.433987204,12.8,50.38,42.64,67.17,88.7,2.809402695,4053.1,0.672944473,0,996.19
CA,10,11.81424413,2.83,4.6,67.74,8.93,37.27,14.16,29.21,14.27,10.62,11.81424413,100,32012,78.8,0.31,37.19,24.07,10.11,21.27,36655,14102,15624,12032,9.370331108,9.497772413,9353,9897,9.475546748,9.8,9.55,24.31,17.65,6.08,61.59,14.75,21.27,11.04,27.14,10.37,29.66,14.97,12.74,3.26,73.5,68.32,82.24,75.27,54.89,62.97,7.771910256,2.39,10.3140397,14.39,21.52,29.23,36.28,3.21,4.8,6.52,8.09,61.07,6.83,8.11,5.92,2.79,2.92,2.64,55.86,10.86,56.75,2,7.613818685,95.94,53.29,1.04,10.81,1970,1.96,0.34,129400,164000,209700,446,540,651,592,29.5,24.7,11.3,0,2.708050201,22.31,38.69,43.07,78.69,85.13,3.433987204,4500.6,1.702928256,0,721.98
CA,10,10.61336893,2.86,9.59,73.08,3.67,23,13.21,27.91,12.4,10.76,10.61415535,99.87,28698,76.06,0.3,30.3,26.99,11.75,20.34,31796,11474,12219,10522,9.127284797,9.23960787,8300,8090,8.690810308,14.82,8.42,25.02,10.5,9.95,53.26,11.16,17.45,15.6,20.13,10.68,25.48,14.97,12.88,3.27,72.99,68.82,81.88,71.79,45.69,53.44,7.093404626,3.75,8.440096141,18.99,29.19,35.98,46.43,2.16,3.32,4.09,5.28,80.14,3.9,8.02,5.99,2.83,2.83,2.82,60.79,8.58,47.58,3,7.23489842,91.13,60.76,2.09,23.81,1983,4.54,0.2,82800,102800,125000,367,443,537,508,29.8,26.2,12.1,3.044522438,4.65396035,11.35,47.75,28.85,56.09,84.71,3.790984677,938.5,0.165514438,0,867.49
CA,10,11.44693522,2.56,2.57,73.69,18.6,15.23,12.82,31.54,15.24,9.11,11.44693522,100,44707,84.92,0.62,49.09,18.5,5.81,13.36,49460,19676,21326,16199,9.693136823,9.619930295,13742,13688,8.640825752,6.23,6.55,16.45,30.77,4.43,70.44,37.74,17.29,9.93,34.44,11.11,40.54,14.67,12.87,3.06,72.88,69.03,86.38,74.03,63.37,70.9,7.220373837,2.33,9.975901233,18.48,29.18,42.02,54.75,4.24,6.7,9.65,12.57,69.77,5.24,6.08,3.82,2.49,2.65,2.35,50.13,9.29,57.35,2,7.192182059,96.49,47.07,1.81,14.31,1964,0.64,0.27,224200,270400,323900,608,737,913,779,25.8,22.5,11.3,4.744932128,0,22.97,43.7,44.67,74.36,83.76,2.995732274,4937.4,1.235471471,4.17,482.97
CA,10,12.59046051,4.1,2.62,67.99,9.73,65.15,17.89,38.27,20.24,5.02,12.59046051,100,35162,87.24,0.54,26.16,16.16,8.45,10.53,34760,10019,10697,13360,9.521421538,9.168580438,7284,6570,10.85584017,18.15,33.07,50.28,10.59,8.52,66.04,29.87,12.64,26.19,13.96,6.78,43.47,11.74,9.07,4.28,75.35,64.77,84.63,80.02,62.19,65.15,9.403931521,6.25,11.9146904,25.5,39.17,49.81,64.14,12.97,19.93,25.34,32.63,30.78,31.63,32.29,25.02,4,3.78,4.2,45.66,38.13,66.27,2,8.120588712,95.52,48.29,3.24,14.66,1968,4.46,0.81,153600,185400,228000,564,679,842,736,31.2,26,11.4,5.204006687,5.545177444,50.88,33.1,40.29,76.77,81.95,3.370738174,10468.4,2.262804223,5.76,1091.39
CA,10,10.20728901,2.97,1.53,90.72,2.8,14.54,13.47,27.55,11.56,6.03,0,0,44270,84.89,1.8,39.14,16.2,3.68,14.19,46683,16895,17180,15560,9.665357259,9.668650903,12247,10692,7.19142933,4.91,4.15,12.43,21.88,4.34,70.69,14.27,16.85,11.7,28.56,8.85,22.78,11.43,10.13,3.28,83.27,82.17,88.82,80.27,57.22,64.25,5.323009979,1.17,7.863266724,15.35,28.78,43.94,50.71,1.47,2.76,4.21,4.86,84.51,3.89,5.78,4.65,2.97,3.11,2.72,66.56,4.8,37.2,3,7.333023014,85.66,63.59,0.26,12.69,1987,1.48,0,158200,192300,251100,507,600,742,657,27.6,29.3,12.4,0,0,9.59,51.31,11.83,27.95,81.49,3.346389145,990,0,0,542.11
FL,10,9.84755192,2.51,2.75,93.77,1.57,8.43,12.58,27.02,12.66,12,9.84755192,100,31231,83.38,0.83,35.77,23.88,4.08,16.02,34399,13817,14086,10266,9.102977854,9.115260166,8942,9327,7.068172,6.25,5.14,17.7,17.41,4.2,70.41,9.98,16.42,9.94,22.1,12.72,28.09,17.3,15.1,2.98,73.81,69.58,87.11,76.67,58.11,70.25,4.941642423,1.03,7.258412151,7.26,9.51,12.54,27.34,0.54,0.71,0.94,2.05,86.25,1.96,3.91,2.65,2.49,2.52,2.42,65.77,2.82,40.51,3,6.293419279,93.32,64.82,0.93,18.15,1975,1.81,0,62600,75800,91800,390,466,536,547,26.6,21.1,12,0,0,7.5,22.13,45.52,61.66,78.45,1.987874348,3005.6,0.292669614,0,575.26
FL,10,11.07299313,2.45,7.39,89.3,1.94,8.64,10.24,22.49,9.5,21.48,11.07299313,100,31540,69.36,0.27,45.59,38.97,3.15,17.02,37431,14593,15006,10643,9.367429587,9.37678658,12665,13046,8.332548939,6.51,6.13,20.84,16.67,4.86,58.01,9.94,19.33,7.78,26.26,8.02,22.74,11.22,9.75,2.92,78.99,77.1,90.4,72.48,63.9,72.26,6.475432717,1.43,9.256651275,9.84,15.36,23.6,31.44,1.6,2.5,3.84,5.11,81.51,1.89,3.07,2.13,2.43,2.47,2.29,76.93,3.27,63.12,2,8.000349495,89.82,75.57,0.17,24.52,1978,0.86,0.17,75400,89100,105800,479,562,668,651,27.8,24.1,13.7,0,0,16.26,18.78,43.42,72.33,78.1,2.990719732,3415,0.75612198,5.6,517.18
CA,10,9.974551611,2.81,10.46,67.07,3.44,31.32,15.3,30.61,14.79,8.33,0,0,28289,80.49,0.21,26.16,19.12,12.8,18.49,31618,11889,13045,11125,8.754634047,9.331672657,8579,8586,8.017307508,14.36,8.72,24.83,10.19,9.13,58.67,3.47,17.73,14.05,21.32,12.45,27.72,16.41,14.45,3.27,68.07,61.36,71.67,68.96,46.16,60.63,6.317164687,3.2,7.389563954,22.81,28.06,36.16,46.54,1.72,2.11,2.72,3.51,78.67,2.96,8.08,5.87,2.79,2.82,2.74,53.65,9.85,51.1,2,6.755768922,89.92,52.92,2.56,21.91,1966,10.08,0.89,61500,71900,89300,308,393,487,464,27.3,19.8,11.5,3.496507561,2.197224577,7.54,45.05,41.6,71.93,80.06,3.206803244,904.6,0.810930216,0,1047.46
CA,10,10.41181005,3.06,6.15,65.56,2.5,33.84,16.11,28.5,13.18,9.77,0,0,24686,73.83,1.13,23.78,25.76,21.26,12.26,26811,9878,11903,6396,8.816705016,8.510369966,5933,6403,8.858368636,21.36,18.79,39.19,8.39,9.11,55.73,16.93,20.99,19.74,17.38,9.85,27.91,14.91,12.54,3.45,67.17,61.84,69.02,71.53,47.48,59.6,7.342779189,5.36,8.29154651,15.32,26.55,33.47,46.75,1.84,3.19,4.02,5.61,69.92,7.48,10.16,7.99,3.04,2.96,3.14,55.53,12.01,46.43,3,6.126869184,95.96,56.97,1.97,30.63,1971,5.74,0.54,55600,70300,91500,252,336,418,427,29.7,23.5,12.3,3.17805383,0,12,64.47,43.24,79.96,92.43,2.76000994,2253.3,0.19062036,0,864.36
FL,10,9.496796694,2.89,2.21,94.71,1.76,6.19,14.4,26.29,12.12,9.48,9.496796694,100,35374,81.99,0.33,43.82,22.31,3.37,14.33,37485,14307,14394,12042,10.13891534,9.958354454,5446,6936,6.359573869,4.48,5.48,17.39,20.93,4.33,66.95,12.97,19.23,10.69,27.94,9.53,26.13,14.19,12,3.16,79.26,75.89,86.14,85.45,64.92,70.85,5.214935758,1.95,6.881411304,19.12,34.22,43.88,48.92,1.4,2.5,3.21,3.57,88.67,1.82,4.71,3.65,2.8,2.82,2.76,71.35,2.65,25.89,3,5.755742214,93.6,70.93,0.95,36.19,1978,2.32,0.06,68700,85700,105500,421,521,690,667,29.3,22.6,12.5,0,0,7.31,24.17,40.75,62.71,77.15,1.85629799,2451.4,0,0,480.89
CA,10,9.275003885,2.94,0.69,79.46,19.01,4.09,13.87,19.72,10.74,15.49,9.275003885,100,123625,72.51,2.04,76.47,27.22,2.2,16.29,131315,63302,68850,16459,9.544166253,10.72965662,2246,45142,6.109247583,4.22,1.39,3.94,56.7,2.52,56.3,9.58,29.46,1.61,55.6,3.29,23.11,5.05,4.2,3.1,91.57,90.11,100,92.38,40.53,47.22,3.988984047,0.62,7.690286021,12.44,18.39,24.34,27.72,2.55,3.77,4.99,5.68,74.34,3.06,5.69,4.99,2.94,2.94,3,96.14,0.8,3.06,4,5.099866428,95.7,96.22,1.23,41.72,1961,0,0.55,500001,500001,500001,1001,1001,1001,1001,16.2,29.2,11.5,1.945910149,0,20.49,47.75,63.76,81.89,92.14,2.00148,1655.3,1.587192303,0,62.03
CA,10,10.93428485,4.03,1.06,31.19,1.85,91.85,18.87,36.97,19.55,5,10.93428485,100,23595,81.15,0.68,13.16,15.42,13.83,8.75,24268,7238,8395,9314,9.04993685,9.608848,6411,6615,9.511111409,24.28,46.43,69.4,5.26,12.78,58.54,40.74,10,39.19,9.12,6.02,44.87,12.1,8.99,4.29,67.92,61.51,73.6,72.67,49.68,54.17,8.364741068,10.6,10.41331268,17.58,29.62,39.1,51.89,10.44,17.59,23.22,30.82,10.88,36.42,27.82,23.07,4.01,4.24,3.92,30.11,54.84,84.83,1,6.418364936,95.78,28.47,3.43,24.51,1958,8.09,2.14,131100,163700,198800,407,482,575,521,32.8,28.9,11.3,4.543294782,0,59.39,33.27,45.82,83.25,85.98,1.435084525,17742.1,2.724579503,0,1496.64
FL,10,9.624104283,2.56,5.22,93.2,0.97,2.89,11.89,21.05,9.52,14.45,9.624104283,100,36935,77.98,0.46,53.66,29.36,3.51,20.71,43315,17693,18375,5539,9.903537551,8.707482918,25252,17650,6.993932975,7.33,4.42,12.19,28.31,4.5,64.2,12.7,24.55,7.36,34.87,9.38,21.74,12.03,10.77,2.92,82.31,79.09,90.93,79.08,62.35,72.02,5.556828062,2.2,6.876264612,14.15,20.45,26.86,28.62,0.91,1.31,1.72,1.83,92.24,1.03,2.54,1.88,2.52,2.56,2.32,83.39,1.36,46.23,3,6.167516491,92.53,81.99,0.42,38.45,1981,2.19,0,70500,100000,144900,361,433,546,520,27,23.2,12.4,0,0,6.4,22.24,44.21,68.03,75.14,1.740466175,3220.6,0.438254931,0,408.19
CA,10,9.325096609,2.85,1.84,79.72,1.52,26.25,11.46,25.06,10.42,9.19,9.271247307,93.37,39572,78.32,1.15,38.58,20.36,6.2,13.2,43596,19678,22551,6181,8.789660098,9.329100708,8222,8066,6.59441346,6.46,6.71,18.58,21.07,6.12,65.24,7.41,20.57,8.08,27.92,10.53,24.72,14.96,12.74,3.21,76.16,71.86,87.38,83.99,49.1,64.54,4.941642423,1.86,7.189167738,13.97,21.22,23.64,27.27,1.65,2.51,2.79,3.22,77.31,4.72,8.5,6.49,2.85,2.65,3.38,66.9,8.09,31.99,3,7.822444729,61.17,72.04,0.28,24.13,1985,1.42,0.31,89800,117400,194500,536,640,726,779,30.6,25.5,13.2,0,0,11.63,46.66,30.42,65.27,84.82,3.265759411,444.3,0.620576488,0,756.05
FL,10,10.71900722,2.49,32.16,64.24,0.81,7.72,13.59,28.56,14.01,13.73,10.71081127,99.18,22102,72.61,0.48,32.48,31.7,8.97,13.84,26904,12329,15834,5938,9.133135301,9.152817186,5529,7319,9.106756056,20.67,11.64,31.65,16.1,6.22,59.28,5.32,23.34,13.58,21.84,16.33,35.36,18.45,17.43,3.08,50.83,42.46,54.58,58.55,66.15,73.51,8.272570608,11.16,7.640603826,12.31,22.36,35.82,48.89,0.57,1.03,1.65,2.25,90.01,1.99,7.8,4.65,2.4,2.43,2.38,43.01,7.96,69.6,2,8.084870629,84.83,42.44,6.54,31.17,1973,11.14,0.31,43900,60500,88500,280,373,467,451,27.3,20.2,12.4,4.465908119,4.33073334,4.6,37.77,39.51,72.99,79.69,3.169685581,1986.2,1.095273387,11.03,2678.55
CA,10,11.61406408,2.88,1.53,87.27,4.16,13.35,13.95,27.8,12.98,5.74,11.61406408,100,52970,88.62,0.62,44.67,13.87,3.73,10.68,58064,21073,22050,19038,9.834673237,9.752024923,10831,12657,8.305484018,3.71,3.76,12.06,25.87,3.51,74.07,19.11,19.71,8.2,33.07,8.66,28.99,12.49,10.59,3.25,82.82,81.22,92.56,81.07,59.48,68.17,7.255591274,2.08,9.450852217,15.43,23.25,30.89,39.31,1.77,2.67,3.55,4.52,84.22,3.38,5.95,4.56,2.84,2.88,2.72,76.8,5.15,41.27,3,7.886081402,93.54,75.72,0.49,19.86,1979,0.64,0.1,184200,233300,297100,626,759,926,832,27.8,27.4,13.3,0,0,11.49,52.28,38.51,82.37,88.96,3.758871826,2638.4,0.524728529,0,624.31
CA,10,9.588776808,2.58,1,87.99,1.75,11.71,13.45,24.65,11.3,13.25,0,0,24402,68.96,0.83,36.32,30.76,17.56,17.08,29387,11533,12197,6753,8.803123731,9.366317953,4971,5263,7.539558829,13.3,7.54,23.71,13.94,7.2,56.08,16.75,27.55,19.04,23.86,13.78,27.15,20.15,17.19,3.04,62.26,58.85,68.69,67.63,51.87,65.59,5.624017506,2.48,6.840546529,29.23,45.61,52.78,57.49,1.87,2.92,3.38,3.68,88.38,3.11,6.1,4.08,2.48,2.5,2.46,50.81,6.73,59.66,2,5.099866428,97.2,50.34,2.45,23.31,1967,5.83,0.07,86900,113300,144700,304,416,513,496,29.2,23.1,11.7,4.663439094,1.945910149,6.4,64.85,37.79,74.21,92.31,1.774952351,2977,0.270027137,0,444.17
